"business_id","Score","date","type"
3715,85,"20150608","Routine - Unscheduled"
3715,100,"20140417","Routine - Unscheduled"
3715,98,"20131022","Routine - Unscheduled"
3715,,"20130521","Non-inspection site visit"
3715,,"20130520","Reinspection/Followup"
3715,98,"20130426","Routine - Unscheduled"
3715,,"20121109","Reinspection/Followup"
3715,85,"20121101","Routine - Unscheduled"
3727,90,"20150213","Routine - Unscheduled"
3727,,"20140130","Reinspection/Followup"
3727,86,"20140117","Routine - Unscheduled"
3727,,"20130805","Reinspection/Followup"
3727,88,"20130521","Routine - Unscheduled"
3728,92,"20140522","Routine - Unscheduled"
3728,,"20131003","Reinspection/Followup"
3728,81,"20130711","Routine - Unscheduled"
3728,94,"20121025","Routine - Unscheduled"
3729,,"20140910","Reinspection/Followup"
3729,,"20140908","Complaint"
3729,78,"20140908","Routine - Unscheduled"
3729,,"20131126","Reinspection/Followup"
3729,,"20131114","Reinspection/Followup"
3729,82,"20131031","Routine - Unscheduled"
3729,,"20130212","Reinspection/Followup"
3729,,"20130207","Reinspection/Followup"
3729,81,"20130110","Routine - Unscheduled"
3731,,"20150430","Reinspection/Followup"
3731,80,"20150402","Routine - Unscheduled"
3731,90,"20140820","Routine - Unscheduled"
3731,,"20130517","Complaint"
3731,,"20130312","Reinspection/Followup"
3731,94,"20130212","Routine - Unscheduled"
3735,,"20150128","Reinspection/Followup"
3735,83,"20150121","Routine - Unscheduled"
3735,86,"20140617","Routine - Unscheduled"
3735,93,"20131017","Routine - Unscheduled"
3735,,"20121207","Reinspection/Followup"
3735,90,"20121022","Routine - Unscheduled"
3736,94,"20140915","Routine - Unscheduled"
3736,91,"20140604","Routine - Unscheduled"
3736,,"20140602","New Construction"
3736,100,"20140107","Routine - Unscheduled"
3736,92,"20130619","Routine - Unscheduled"
3736,100,"20121205","Routine - Unscheduled"
3738,100,"20150309","Routine - Unscheduled"
3738,,"20141007","Reinspection/Followup"
3738,90,"20140926","Routine - Unscheduled"
3738,,"20140626","Reinspection/Followup"
3738,96,"20140604","Routine - Unscheduled"
3738,,"20140303","Reinspection/Followup"
3738,96,"20140109","Routine - Unscheduled"
3738,,"20130524","Complaint"
3738,,"20130214","Reinspection/Followup"
3738,90,"20130205","Routine - Unscheduled"
3738,,"20120831","Reinspection/Followup"
3739,,"20140819","Complaint"
3739,100,"20140620","Routine - Unscheduled"
3739,,"20130813","Complaint"
3739,100,"20130813","Routine - Unscheduled"
3739,,"20130813","Complaint"
3739,,"20130221","Reinspection/Followup"
3739,,"20130214","Reinspection/Followup"
3739,90,"20130207","Routine - Unscheduled"
3741,,"20150720","Complaint"
3741,,"20150519","Reinspection/Followup"
3741,88,"20150511","Routine - Unscheduled"
3741,,"20150511","Complaint"
3741,96,"20140411","Routine - Unscheduled"
3741,,"20131106","Reinspection/Followup"
3741,92,"20131008","Routine - Unscheduled"
3741,,"20130221","Reinspection/Followup"
3741,77,"20130214","Routine - Unscheduled"
3743,,"20140801","Reinspection/Followup"
3743,87,"20140722","Routine - Unscheduled"
3743,,"20140310","Complaint"
3743,92,"20140310","Routine - Unscheduled"
3743,,"20130809","Reinspection/Followup"
3743,96,"20130719","Routine - Unscheduled"
3743,96,"20130321","Routine - Unscheduled"
3743,94,"20121016","Routine - Unscheduled"
3750,,"20150128","Reinspection/Followup"
3750,,"20141210","Reinspection/Followup"
3750,,"20141205","Reinspection/Followup"
3750,68,"20141203","Routine - Unscheduled"
3750,91,"20140226","Routine - Unscheduled"
3750,,"20130904","Reinspection/Followup"
3750,85,"20130826","Routine - Unscheduled"
3750,,"20130424","Reinspection/Followup"
3750,90,"20130307","Routine - Unscheduled"
3750,90,"20120829","Routine - Unscheduled"
3752,98,"20140418","Routine - Unscheduled"
3752,100,"20131025","Routine - Unscheduled"
3752,,"20130521","Reinspection/Followup"
3752,94,"20130430","Routine - Unscheduled"
3752,,"20121114","Reinspection/Followup"
3752,89,"20121107","Routine - Unscheduled"
3757,96,"20150422","Routine - Unscheduled"
3757,96,"20140225","Routine - Unscheduled"
3757,92,"20130723","Routine - Unscheduled"
3769,94,"20150602","Routine - Unscheduled"
3769,,"20150327","New Construction"
3769,,"20150320","New Construction"
3769,90,"20131003","Routine - Unscheduled"
3769,100,"20121205","Routine - Unscheduled"
3769,,"20121205","Complaint"
3769,,"20121121","Reinspection/Followup"
3770,86,"20141016","Routine - Unscheduled"
3770,,"20140123","Reinspection/Followup"
3770,77,"20140121","Routine - Unscheduled"
3770,80,"20130418","Routine - Unscheduled"
3770,,"20121121","Reinspection/Followup"
3776,,"20150506","Reinspection/Followup"
3776,83,"20150417","Routine - Unscheduled"
3776,92,"20130610","Routine - Unscheduled"
3776,100,"20120917","Routine - Unscheduled"
3784,94,"20150604","Routine - Unscheduled"
3784,92,"20140609","Routine - Unscheduled"
3784,94,"20131007","Routine - Unscheduled"
3784,,"20130322","Reinspection/Followup"
3784,79,"20130227","Routine - Unscheduled"
3790,100,"20150115","Routine - Unscheduled"
3790,96,"20131119","Routine - Unscheduled"
3790,100,"20130124","Routine - Unscheduled"
3791,96,"20150115","Routine - Unscheduled"
3791,94,"20131119","Routine - Unscheduled"
3791,,"20130207","Reinspection/Followup"
3791,94,"20130124","Routine - Unscheduled"
3794,90,"20150625","Routine - Unscheduled"
3794,,"20140610","Reinspection/Followup"
3794,,"20140528","Reinspection/Followup"
3794,85,"20140520","Routine - Unscheduled"
3794,,"20130513","Reinspection/Followup"
3794,92,"20130506","Routine - Unscheduled"
3794,,"20121214","Complaint"
3795,84,"20141124","Routine - Unscheduled"
3795,94,"20130819","Routine - Unscheduled"
3795,94,"20121001","Routine - Unscheduled"
3796,100,"20150304","Routine - Unscheduled"
3796,,"20140514","Reinspection/Followup"
3796,96,"20140506","Routine - Unscheduled"
3796,100,"20130425","Routine - Unscheduled"
3797,94,"20140804","Routine - Unscheduled"
3797,100,"20131204","Routine - Unscheduled"
3797,100,"20130306","Routine - Unscheduled"
3798,100,"20150406","Routine - Unscheduled"
3798,96,"20140804","Routine - Unscheduled"
3798,100,"20131204","Routine - Unscheduled"
3798,96,"20130306","Routine - Unscheduled"
3798,,"20130306","Complaint"
3799,,"20150424","Reinspection/Followup"
3799,93,"20150406","Routine - Unscheduled"
3799,,"20150127","Non-inspection site visit"
3799,98,"20140804","Routine - Unscheduled"
3799,96,"20131204","Routine - Unscheduled"
3799,96,"20130306","Routine - Unscheduled"
3800,92,"20140731","Routine - Unscheduled"
3800,98,"20130808","Routine - Unscheduled"
3800,,"20120816","Non-inspection site visit"
3802,,"20150528","Reinspection/Followup"
3802,77,"20150521","Routine - Unscheduled"
3802,92,"20140708","Routine - Unscheduled"
3802,94,"20130226","Routine - Unscheduled"
3803,,"20150807","Complaint"
3803,,"20150408","Complaint"
3803,96,"20150209","Routine - Unscheduled"
3803,,"20140522","Reinspection/Followup"
3803,96,"20131212","Routine - Unscheduled"
3803,,"20131206","Complaint"
3803,,"20130503","Complaint"
3803,100,"20121210","Routine - Unscheduled"
3809,93,"20140916","Routine - Unscheduled"
3809,,"20140307","Reinspection/Followup"
3809,93,"20140225","Routine - Unscheduled"
3809,100,"20130228","Routine - Unscheduled"
3816,78,"20140731","Routine - Unscheduled"
3816,,"20140317","Reinspection/Followup"
3816,,"20140107","Reinspection/Followup"
3816,,"20131227","Non-inspection site visit"
3816,83,"20131114","Routine - Unscheduled"
3816,,"20130118","Reinspection/Followup"
3816,62,"20130116","Routine - Unscheduled"
3816,,"20120830","Reinspection/Followup"
3816,73,"20120816","Routine - Unscheduled"
3817,83,"20150513","Routine - Unscheduled"
3817,88,"20140402","Routine - Unscheduled"
3817,,"20130807","Reinspection/Followup"
3817,,"20130723","Reinspection/Followup"
3817,70,"20130722","Routine - Unscheduled"
3817,,"20130722","Non-inspection site visit"
3817,,"20130122","Reinspection/Followup"
3817,,"20130115","Reinspection/Followup"
3817,72,"20130108","Routine - Unscheduled"
3819,,"20150610","Complaint"
3819,,"20150610","Complaint"
3819,85,"20150610","Routine - Unscheduled"
3819,,"20150610","Complaint"
3819,,"20140624","Foodborne Illness Investigation"
3819,,"20140624","Complaint"
3819,,"20140515","Reinspection/Followup"
3819,,"20140509","Non-inspection site visit"
3819,,"20140507","Reinspection/Followup"
3819,,"20140422","Complaint"
3819,66,"20140422","Routine - Unscheduled"
3819,,"20130716","Reinspection/Followup"
3819,76,"20130709","Routine - Unscheduled"
3819,,"20121017","Reinspection/Followup"
3822,,"20150428","Reinspection/Followup"
3822,72,"20150421","Routine - Unscheduled"
3822,,"20140226","Reinspection/Followup"
3822,,"20140204","Complaint"
3822,,"20140109","Reinspection/Followup"
3822,72,"20131223","Routine - Unscheduled"
3822,,"20130115","Reinspection/Followup"
3822,,"20130108","Reinspection/Followup"
3822,68,"20130107","Routine - Unscheduled"
3825,,"20150306","Non-inspection site visit"
3825,74,"20140515","Routine - Unscheduled"
3825,,"20131029","Reinspection/Followup"
3825,,"20131025","Non-inspection site visit"
3825,,"20131022","Non-inspection site visit"
3825,,"20131015","Reinspection/Followup"
3825,59,"20131002","Routine - Unscheduled"
3825,,"20130312","Reinspection/Followup"
3825,58,"20121210","Routine - Unscheduled"
3827,100,"20140507","Routine - Unscheduled"
3827,,"20130723","Reinspection/Followup"
3827,81,"20130626","Routine - Unscheduled"
3827,96,"20121203","Routine - Unscheduled"
3830,,"20140506","Reinspection/Followup"
3830,71,"20140429","Routine - Unscheduled"
3830,,"20131009","Reinspection/Followup"
3830,82,"20130910","Routine - Unscheduled"
3830,92,"20130220","Routine - Unscheduled"
3832,,"20131126","Reinspection/Followup"
3832,84,"20131108","Routine - Unscheduled"
3834,,"20150515","Reinspection/Followup"
3834,85,"20150420","Routine - Unscheduled"
3834,,"20141021","Complaint"
3834,,"20140825","Complaint"
3834,,"20140521","Complaint"
3834,,"20140314","Complaint Reinspection/Followup"
3834,86,"20130910","Routine - Unscheduled"
3834,,"20130318","Complaint"
3834,,"20130123","Complaint"
3834,,"20130118","Complaint"
3834,,"20130115","Complaint"
3834,,"20121210","Complaint"
3834,,"20121130","Complaint"
3834,,"20121126","Complaint"
3834,,"20121102","Complaint"
3834,,"20121102","Complaint"
3834,,"20121016","Complaint"
3834,,"20121016","Reinspection/Followup"
3834,,"20121002","Complaint"
3834,,"20120928","Complaint"
3834,,"20120928","Reinspection/Followup"
3834,,"20120914","Reinspection/Followup"
3834,,"20120829","Complaint"
3834,,"20120828","Complaint"
3834,90,"20120828","Routine - Unscheduled"
3838,96,"20150622","Routine - Unscheduled"
3838,93,"20140430","Routine - Unscheduled"
3838,92,"20131122","Routine - Unscheduled"
3838,,"20130604","Reinspection/Followup"
3838,88,"20130523","Routine - Unscheduled"
3838,,"20121217","Reinspection/Followup"
3838,94,"20121203","Routine - Unscheduled"
3839,100,"20140417","Routine - Unscheduled"
3839,,"20140225","Complaint"
3839,,"20131025","Reinspection/Followup"
3839,91,"20131017","Routine - Unscheduled"
3839,,"20130501","Reinspection/Followup"
3839,78,"20130424","Routine - Unscheduled"
3839,,"20121105","Reinspection/Followup"
3839,91,"20121029","Routine - Unscheduled"
3846,96,"20140121","Routine - Unscheduled"
3846,,"20130805","Reinspection/Followup"
3846,96,"20130802","Routine - Unscheduled"
3846,,"20130124","Reinspection/Followup"
3846,98,"20130110","Routine - Unscheduled"
3846,,"20121003","Complaint"
3846,100,"20120822","Routine - Unscheduled"
3850,,"20140514","Reinspection/Followup"
3850,82,"20140506","Routine - Unscheduled"
3850,80,"20131029","Routine - Unscheduled"
3850,,"20130705","Reinspection/Followup"
3850,,"20130621","Complaint"
3850,,"20130621","Reinspection/Followup"
3850,,"20130614","Reinspection/Followup"
3850,86,"20130520","Routine - Unscheduled"
3855,86,"20140917","Routine - Unscheduled"
3855,92,"20131122","Routine - Unscheduled"
3855,,"20130718","Complaint"
3855,,"20130215","Non-inspection site visit"
3855,,"20130208","Complaint"
3855,96,"20130208","Routine - Unscheduled"
3855,,"20121024","Complaint"
3855,,"20120830","Non-inspection site visit"
3858,83,"20150520","Routine - Unscheduled"
3858,90,"20130920","Routine - Unscheduled"
3859,96,"20140522","Routine - Unscheduled"
3859,,"20131210","New Construction"
3859,,"20131101","Reinspection/Followup"
3859,86,"20131007","Routine - Unscheduled"
3859,96,"20121219","Routine - Unscheduled"
3861,90,"20140926","Routine - Unscheduled"
3861,98,"20140218","Routine - Unscheduled"
3861,100,"20130528","Routine - Unscheduled"
3861,94,"20121128","Routine - Unscheduled"
3862,,"20150313","Reinspection/Followup"
3862,77,"20150304","Routine - Unscheduled"
3862,,"20131107","Reinspection/Followup"
3862,78,"20131106","Routine - Unscheduled"
3862,,"20130409","Reinspection/Followup"
3862,78,"20130402","Routine - Unscheduled"
3862,,"20121116","Complaint Reinspection/Followup"
3862,,"20121115","Non-inspection site visit"
3862,,"20121113","Complaint"
3862,,"20120926","Complaint"
3862,,"20120822","Reinspection/Followup"
3862,92,"20120814","Routine - Unscheduled"
3864,87,"20150311","Routine - Unscheduled"
3864,80,"20140602","Routine - Unscheduled"
3864,90,"20131118","Routine - Unscheduled"
3864,91,"20121119","Routine - Unscheduled"
3867,,"20150806","Reinspection/Followup"
3867,,"20150709","Reinspection/Followup"
3867,79,"20150624","Routine - Unscheduled"
3867,,"20150108","Reinspection/Followup"
3867,,"20141209","Non-inspection site visit"
3867,,"20140829","Non-inspection site visit"
3867,,"20140529","Reinspection/Followup"
3867,90,"20140430","Routine - Unscheduled"
3867,,"20131011","Reinspection/Followup"
3867,,"20130905","Reinspection/Followup"
3867,81,"20130903","Routine - Unscheduled"
3867,,"20121102","Reinspection/Followup"
3867,94,"20121026","Routine - Unscheduled"
3868,91,"20150318","Routine - Unscheduled"
3868,94,"20140429","Routine - Unscheduled"
3868,,"20131001","Reinspection/Followup"
3868,91,"20130923","Routine - Unscheduled"
3868,91,"20130415","Routine - Unscheduled"
3868,,"20130319","Complaint"
3869,,"20140801","Complaint"
3869,,"20140603","Complaint"
3869,,"20140507","Complaint"
3869,96,"20140414","Routine - Unscheduled"
3869,,"20130808","Reinspection/Followup"
3869,81,"20130719","Routine - Unscheduled"
3869,,"20130508","Complaint"
3869,94,"20130115","Routine - Unscheduled"
3870,91,"20140828","Routine - Unscheduled"
3870,,"20140414","Reinspection/Followup"
3870,91,"20140327","Routine - Unscheduled"
3870,,"20130829","Reinspection/Followup"
3870,87,"20130820","Routine - Unscheduled"
3870,,"20121221","Reinspection/Followup"
3870,,"20121213","Reinspection/Followup"
3870,92,"20121120","Routine - Unscheduled"
3871,,"20140227","Reinspection/Followup"
3871,91,"20140226","Routine - Unscheduled"
3871,91,"20130604","Routine - Unscheduled"
3871,,"20120913","Reinspection/Followup"
3871,84,"20120828","Routine - Unscheduled"
3875,,"20150728","Complaint"
3875,88,"20150514","Routine - Unscheduled"
3875,,"20140731","Reinspection/Followup"
3875,,"20140709","Reinspection/Followup"
3875,83,"20140429","Routine - Unscheduled"
3875,96,"20131004","Routine - Unscheduled"
3875,,"20121105","Reinspection/Followup"
3875,85,"20121005","Routine - Unscheduled"
3877,,"20150512","Non-inspection site visit"
3877,93,"20141021","Routine - Unscheduled"
3877,,"20131008","Reinspection/Followup"
3877,92,"20131003","Routine - Unscheduled"
3877,,"20121127","Reinspection/Followup"
3877,,"20121105","Reinspection/Followup"
3877,81,"20121003","Routine - Unscheduled"
3881,,"20150309","Complaint"
3881,86,"20141223","Routine - Unscheduled"
3881,,"20141223","Complaint"
3881,,"20140731","Reinspection/Followup"
3881,,"20140709","Reinspection/Followup"
3881,,"20140422","Reinspection/Followup"
3881,85,"20140326","Routine - Unscheduled"
3881,,"20130917","Reinspection/Followup"
3881,88,"20130729","Routine - Unscheduled"
3881,,"20121105","Reinspection/Followup"
3881,88,"20120829","Routine - Unscheduled"
3885,,"20141230","Reinspection/Followup"
3885,,"20141219","Reinspection/Followup"
3885,79,"20141210","Routine - Unscheduled"
